id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7905200386,20140729T000000,410000,3,1,1020,6903,1,0,0,3,7,1020,0,1951,0,98116,47.571,-122.392,1440,6678
3424089119,20150501T000000,654000,3,2.5,3240,60840,2,0,0,3,7,3240,0,1997,0,98045,47.5192,-121.764,2570,204732
1437500015,20140709T000000,150000,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959,0,98014,47.7112,-121.315,800,18297
3298700110,20141109T000000,373000,3,2.5,2990,6771,1,0,0,3,7,1550,1440,2003,0,98106,47.5237,-122.353,1800,6771
6300000337,20140529T000000,550000,5,2,2450,9488,1,0,0,4,7,1240,1210,1900,1955,98133,47.7056,-122.34,1310,5693
8561200110,20140521T000000,512500,3,2.5,1900,7604,2,0,0,3,8,1900,0,1990,0,98033,47.7002,-122.188,1980,9583
4442800008,20140926T000000,369000,3,2,1340,1480,3,0,0,3,8,1340,0,1997,0,98117,47.6904,-122.393,1340,1321
2619920110,20141230T000000,825000,4,2.5,3220,5262,2,0,0,3,9,3220,0,2003,0,98033,47.6878,-122.162,3220,4921
1736800740,20150303T000000,525000,4,1.75,2120,7725,1,0,0,3,8,1220,900,1965,0,98007,47.6003,-122.144,2160,7725
6163901751,20140623T000000,291500,3,1,880,9238,1.5,0,0,5,6,880,0,1946,0,98155,47.7494,-122.319,1170,9238
2323059184,20141230T000000,305000,4,2,1800,13551,1,0,0,4,7,1800,0,1974,0,98059,47.4721,-122.128,1730,13551
7349650490,20150507T000000,285000,3,1.75,1600,7500,1,0,0,3,7,1600,0,1998,0,98002,47.2831,-122.199,1620,7461
0274100090,20150108T000000,329500,5,1.75,3290,8000,1,0,0,3,7,1790,1500,1968,0,98030,47.3733,-122.214,2380,7000
3342104046,20140708T000000,1.57e+006,4,2.25,2890,18226,3,1,4,3,10,2890,0,1984,0,98056,47.5169,-122.209,2870,11151
7893801862,20140811T000000,379260,3,2.5,1730,7202,1,0,0,3,7,1330,400,1991,0,98198,47.4099,-122.329,2100,8125
7852060490,20140709T000000,356000,3,2.5,1590,3411,2,0,0,3,7,1590,0,2000,0,98065,47.5303,-121.878,1590,3411
7923300115,20141201T000000,571900,4,1.75,1710,8947,1,0,0,4,7,1710,0,1956,0,98007,47.5947,-122.135,1360,10133
2868300115,20140821T000000,271500,3,1.75,1995,18360,2,0,0,3,7,1995,0,1957,0,98198,47.4129,-122.322,1980,13640
9477001270,20150316T000000,390000,3,1.75,1300,10030,1,0,0,4,7,1300,0,1967,0,98034,47.7359,-122.192,1520,7713
0522069119,20150512T000000,550000,3,2.5,2720,62310,1,0,0,3,8,2040,680,1985,0,98038,47.4168,-122.074,2770,204296
2025049175,20150105T000000,755000,2,2.5,1360,2070,2,0,0,3,8,1360,0,1999,0,98102,47.6423,-122.329,1920,2092
2771604226,20141118T000000,509500,2,2.5,1590,1485,2,0,0,3,8,1300,290,1994,0,98199,47.6375,-122.387,1880,3675
2917200615,20150325T000000,486700,2,1,1200,6278,1,0,0,3,7,1080,120,1942,0,98103,47.7001,-122.351,1200,6211
9551201295,20140728T000000,527500,2,1,1170,3000,1.5,0,0,3,7,1170,0,1910,0,98103,47.6697,-122.338,1530,4000
7443000985,20140815T000000,475000,5,2.5,2010,3600,1.5,0,0,3,6,1510,500,1912,0,98119,47.6522,-122.366,1780,3600
1024069162,20150416T000000,562000,3,2,3250,50529,2,0,0,4,8,3250,0,1978,0,98075,47.5849,-122.016,2370,47480
5452800735,20140722T000000,780000,4,2.5,2270,13449,1,0,0,4,9,1310,960,1975,0,98040,47.5416,-122.232,2810,13475
1698900195,20140902T000000,710000,3,2,1880,3000,1,0,0,4,8,1040,840,1931,0,98109,47.6418,-122.351,1790,3000
0222069058,20140915T000000,729000,3,3.25,2250,60548,1,0,0,3,9,2250,0,2005,0,98038,47.4246,-122.014,2760,84070
2926049449,20140618T000000,384400,3,3.25,1689,1388,3,0,0,3,8,1689,0,2008,0,98125,47.7174,-122.317,1459,1384
6071800100,20150327T000000,815000,6,3,2860,17853,1,0,0,3,8,1430,1430,1962,2015,98006,47.546,-122.175,1920,13452
4003000110,20141029T000000,865000,4,2.5,2710,4069,3,0,0,4,10,2710,0,1990,0,98122,47.604,-122.288,1810,3586
0925059198,20140828T000000,514000,3,2,1770,7200,1,0,0,4,7,1770,0,1967,0,98033,47.6642,-122.173,2250,11250
6072700110,20140520T000000,615000,4,2.75,2820,13193,1,0,0,3,8,1860,960,1965,0,98006,47.5579,-122.174,2580,13193
1926069143,20141016T000000,865000,4,3.25,3400,99170,1,0,0,4,8,2000,1400,1980,0,98072,47.7293,-122.099,3460,47920
4318200090,20140618T000000,375000,2,1,940,9839,1,0,0,3,6,940,0,1910,0,98136,47.5379,-122.386,1330,8740
9526600090,20150424T000000,750000,4,2.5,2680,4548,2,0,0,3,8,2680,0,2009,0,98052,47.7073,-122.114,2750,4548
6905200215,20150331T000000,1.011e+006,3,2.5,1920,4480,2,0,1,3,9,1920,0,1949,1997,98119,47.6472,-122.373,1790,4500
7202430110,20140625T000000,725000,3,2.5,2610,7510,2,0,0,3,9,2610,0,1996,0,98052,47.6648,-122.137,2610,8458
0087000245,20140930T000000,170000,3,0.75,1040,42180,1,0,0,2,6,1040,0,1947,0,98055,47.4518,-122.199,1270,24090
6667400090,20150501T000000,845000,4,3.25,2880,35315,1,0,0,3,11,2270,610,1982,0,98005,47.6587,-122.163,1910,167378
6802200100,20150115T000000,271900,3,2,1450,8771,2,0,0,4,7,1450,0,1991,0,98022,47.1947,-121.989,1450,8653
8732030490,20141222T000000,261500,4,2.5,2460,7800,1,0,0,3,8,1500,960,1977,0,98023,47.3081,-122.384,2210,7800
1524079156,20140610T000000,435000,5,2.25,1970,15247,1,0,0,3,7,1450,520,1986,0,98024,47.5669,-121.905,1300,10800
6450301690,20141003T000000,210000,3,1,1000,5454,1,0,0,3,7,1000,0,1954,0,98133,47.7339,-122.337,1320,5250
5309101050,20141126T000000,489950,3,2,1580,4010,1,0,0,4,7,790,790,1909,0,98117,47.6769,-122.371,1350,5350
8857600820,20140508T000000,260000,4,1.5,2130,8800,1,0,0,3,7,1100,1030,1962,0,98032,47.383,-122.288,1480,8120
5152100110,20150422T000000,530000,4,2,2150,14161,1,0,2,3,8,1330,820,1966,0,98003,47.3376,-122.323,2310,14034
3298600850,20141216T000000,235000,3,1.75,1370,14030,1,0,0,4,8,1370,0,1977,0,98092,47.2969,-122.163,2100,15260
3856902250,20150105T000000,593500,3,1,1370,4000,2,0,0,4,8,1370,0,1918,0,98105,47.6711,-122.324,1370,4000
2621069066,20150427T000000,585000,3,2,3190,207346,2,0,0,3,9,3190,0,1994,0,98022,47.2737,-122.015,2930,206474
3546000090,20150224T000000,199500,3,1.75,1690,8901,1,0,0,3,7,1690,0,1986,0,98030,47.3546,-122.176,1690,7532
3359500755,20140902T000000,544500,5,1,1690,3240,1.5,0,0,3,7,1690,0,1914,0,98115,47.6746,-122.325,1230,4500
8651100110,20141209T000000,1.275e+006,4,2.5,2720,16454,1,0,1,5,9,1870,850,1963,0,98040,47.5489,-122.216,3560,15993
9542800820,20150430T000000,235000,3,2,1900,7980,1,0,0,4,7,1340,560,1977,0,98023,47.305,-122.373,1690,7840
2644900110,20141021T000000,370000,3,1.75,1530,10300,1,0,0,4,7,1530,0,1978,0,98133,47.7767,-122.356,1940,9883
1626069198,20141003T000000,450000,3,1.75,2290,44866,1,0,0,3,8,1390,900,1981,0,98077,47.7398,-122.041,2410,44866
5101408593,20140711T000000,534950,5,1.5,2240,6337,1,0,0,3,8,1280,960,1956,0,98125,47.7046,-122.316,1870,6380
7853270100,20150315T000000,730000,4,2.5,3470,14271,2,0,0,3,9,3470,0,2005,0,98065,47.5423,-121.877,3450,9380
1330280100,20140801T000000,178000,3,1,1100,5734,1,0,0,4,7,1100,0,1955,0,98030,47.3632,-122.174,1770,6050
2212200090,20150209T000000,215000,3,1,1610,7140,1,0,0,3,7,1080,530,1976,0,98031,47.3943,-122.189,1800,7600
7338000850,20140731T000000,183000,3,1.5,1280,4366,2,0,0,4,6,1280,0,1985,0,98002,47.335,-122.215,1280,4366
2770600853,20140612T000000,585000,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007,0,98199,47.6441,-122.385,1760,1750
4239400740,20140716T000000,192950,3,1,1170,3330,2,0,0,4,6,1170,0,1969,0,98092,47.3155,-122.182,1090,3330
6184700100,20140926T000000,599000,2,1,1550,7713,1,0,0,3,7,1550,0,1930,1979,98117,47.7005,-122.358,1340,6350
2320069206,20150325T000000,219000,3,1,1250,8276,1.5,0,0,5,6,1250,0,1939,0,98022,47.2092,-121.997,1250,8792
1794501390,20150501T000000,1.19e+006,3,1.5,2540,2700,2,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,2520,5400
2421069039,20150209T000000,340000,3,1.75,1340,196020,1,0,0,4,7,1340,0,1987,0,98010,47.2931,-121.992,2250,232230
4024100961,20140728T000000,346950,3,1.75,1830,10954,1,0,0,3,7,1830,0,1963,0,98155,47.7554,-122.306,1850,8624
7857001560,20140917T000000,330000,3,1,1850,5775,2,0,0,3,6,1740,110,1928,0,98108,47.5446,-122.296,1520,3578
9540100025,20140731T000000,325000,3,1,1410,8250,1,0,0,3,7,1410,0,1954,0,98177,47.7621,-122.36,1580,8250
7853340490,20140617T000000,386000,2,2.5,1620,3196,2,0,0,3,8,1620,0,2008,0,98065,47.5167,-121.878,1750,2828
9528101032,20150325T000000,600000,3,3,1520,1800,3,0,0,3,7,1520,0,2003,0,98115,47.6822,-122.326,1520,1500
5249803885,20141215T000000,430000,3,1,1740,4800,1,0,0,3,8,1740,0,1952,0,98118,47.5596,-122.27,1600,4800
7853301390,20140821T000000,688000,4,4,4000,9309,2,0,0,3,9,4000,0,2007,0,98065,47.5421,-121.888,3920,8048
2822059262,20141201T000000,250000,3,1,1060,52272,1,0,0,3,7,1060,0,1960,0,98030,47.36,-122.178,1900,5971
8113100850,20150410T000000,402500,3,1,1290,4000,1.5,0,0,3,7,1290,0,1926,0,98118,47.5462,-122.277,1160,5040
0565300110,20141216T000000,432500,3,2.5,2390,6435,1,0,0,3,8,1600,790,1978,0,98034,47.726,-122.194,2020,7300
1887000100,20140814T000000,485000,5,1.75,2460,14100,1,0,0,3,7,1380,1080,1972,0,98028,47.7452,-122.224,2028,11078
8731990090,20140820T000000,560000,4,2.75,2930,22000,1,0,3,4,9,1580,1350,1978,0,98023,47.3227,-122.384,2930,9758
3432500705,20141021T000000,410000,4,2.25,2200,8292,2,0,0,3,7,2200,0,1990,0,98155,47.7456,-122.315,1090,8290
1015500300,20140515T000000,455000,3,2.5,1870,7344,1,0,0,3,8,1470,400,1980,0,98034,47.7265,-122.206,1930,7344
2111010940,20150220T000000,289500,3,2.25,2120,3400,2,0,0,3,7,2120,0,2002,0,98092,47.3364,-122.17,2420,3400
6150200375,20141001T000000,227000,2,1,860,6800,1,0,0,3,6,860,0,1943,0,98133,47.7274,-122.337,1220,6800
4037800015,20150123T000000,480000,5,2,2590,8610,1,0,0,4,7,1340,1250,1958,0,98008,47.6112,-122.126,1750,8610
1626079066,20140806T000000,290000,2,1,1120,217800,1,0,0,3,6,1120,0,1976,0,98019,47.7378,-121.912,1480,217800
0006200017,20141112T000000,281000,3,1,1340,21336,1.5,0,0,4,5,1340,0,1945,0,98032,47.4023,-122.273,1340,37703
5249805090,20150407T000000,705000,4,1.5,1780,3120,1.5,0,3,3,8,1780,0,1926,0,98118,47.5589,-122.264,1710,3600
7738500475,20141212T000000,485000,4,3.25,2820,6611,1,0,0,3,7,1410,1410,1958,0,98155,47.7473,-122.285,2320,6611
2620069113,20140902T000000,380000,3,2.25,1600,39848,1,0,3,4,8,1600,0,1958,0,98022,47.1991,-122.013,1600,39848
3760500336,20141126T000000,2.125e+006,4,2.75,3190,19513,2,0,4,4,10,3190,0,1982,0,98034,47.6991,-122.235,2750,13496
5101404563,20140627T000000,561500,3,1.75,1960,6380,1,0,0,4,7,980,980,1939,0,98115,47.6975,-122.316,1480,6380
9407000600,20140916T000000,242000,3,1,970,9600,1,0,0,3,7,970,0,1972,0,98045,47.4451,-121.768,1110,9600
9353300600,20140624T000000,348500,3,1.5,1360,10726,1,0,0,4,7,1360,0,1966,0,98059,47.4948,-122.134,1650,10726
1796361140,20141031T000000,230000,3,1.75,1340,8250,1,0,0,3,7,1100,240,1985,0,98042,47.3668,-122.09,1540,7860
1112000031,20150318T000000,715000,3,2.25,1990,4977,3,0,0,3,9,1990,0,2012,0,98118,47.5404,-122.268,1280,5000
2822049160,20150417T000000,240415,3,1.75,1120,10187,1,0,0,3,7,1120,0,1968,0,98198,47.3694,-122.311,1900,8736
3856904560,20141125T000000,562000,4,1.75,2060,4080,1.5,0,0,3,7,1460,600,1922,1996,98105,47.6698,-122.325,1620,4080
2492200956,20140805T000000,360000,3,1.5,1170,4080,1,0,0,5,6,1170,0,1917,0,98126,47.5338,-122.381,920,4242
2770604079,20141029T000000,659950,3,2.5,1610,1246,2,0,1,3,9,1080,530,2014,0,98119,47.6423,-122.375,1610,1249
2719100042,20140623T000000,458500,3,2,1890,1599,2,0,0,3,9,1430,460,2012,0,98136,47.5438,-122.385,1780,1562
7899800864,20150305T000000,259950,2,2,1070,649,2,0,0,3,9,720,350,2008,0,98106,47.5213,-122.357,1070,928
9485750110,20140918T000000,366000,3,1.75,1680,6108,1,0,0,3,8,1680,0,1989,0,98055,47.4501,-122.208,2220,5664
2024059058,20150428T000000,978000,4,2.75,2890,7821,2,0,0,3,9,2890,0,2014,0,98006,47.554,-122.189,2890,10108
7977201865,20150421T000000,525000,2,1,1360,6120,1,0,0,3,7,1060,300,1947,0,98115,47.6841,-122.291,1800,5100
4232900940,20140522T000000,926300,3,1.5,1660,4800,2,0,0,3,8,1660,0,1907,0,98119,47.6352,-122.358,1690,4000
2610100015,20140813T000000,305000,4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947,0,98155,47.742,-122.324,1280,7200
8682230590,20150426T000000,800000,2,2.5,2395,6143,1,0,0,3,8,2395,0,2003,0,98053,47.7114,-122.029,2170,6162
3876100940,20150427T000000,600000,4,1.75,3050,9440,1,0,0,3,8,1800,1250,1966,0,98034,47.7228,-122.183,2020,8660
1221079058,20140827T000000,435000,2,1,1120,88327,1.5,0,0,4,6,1120,0,1972,0,98010,47.3205,-121.867,1640,136662
2770605550,20150310T000000,1.135e+006,4,3.25,2960,4296,2,0,0,3,9,2190,770,2007,0,98119,47.6526,-122.372,2150,6000
2767705010,20141006T000000,639000,4,2,1940,5000,1,0,0,4,7,980,960,1910,0,98107,47.6719,-122.369,1940,5000
5422560930,20150316T000000,453000,3,2.5,1750,3900,2,0,0,3,8,1750,0,1977,0,98052,47.6638,-122.129,1750,5700
0824059211,20141117T000000,800000,4,1.75,2150,9148,1,0,0,4,7,2150,0,1955,0,98004,47.5828,-122.197,2370,9148
6825100015,20140604T000000,437000,2,1.75,1500,6800,1,0,0,4,7,910,590,1942,0,98117,47.7004,-122.371,1450,6800
4166600115,20141121T000000,1.15e+006,3,2.75,3230,75889,2,1,4,3,7,3230,0,1925,1993,98023,47.3344,-122.37,2560,72229
3574801500,20140926T000000,490000,4,2.5,3000,8645,2,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866
9477001140,20140710T000000,499950,4,1.75,1520,7700,1,0,0,4,7,1520,0,1967,0,98034,47.7356,-122.191,1520,7500
6123600100,20141215T000000,191000,3,1,990,8255,1,0,0,3,7,990,0,1953,0,98148,47.425,-122.331,1180,9750
1311300100,20150115T000000,221000,3,1,1250,7280,1,0,0,3,7,1250,0,1965,0,98001,47.3414,-122.286,1450,7350
3812400854,20141028T000000,352800,4,2,2080,6360,1,0,0,3,7,1330,750,1960,0,98118,47.5392,-122.278,2080,6741
1326069188,20150511T000000,350000,3,2.5,1640,10424,2,0,0,3,7,1640,0,1988,0,98019,47.7345,-121.977,1560,10101
3131201865,20140617T000000,458000,4,1.5,1550,3000,1.5,0,0,3,7,1350,200,1918,0,98105,47.6604,-122.324,1710,5535
0223039330,20150407T000000,1.05e+006,3,3,3250,5093,2,0,3,3,10,3250,0,2004,0,98146,47.5123,-122.39,2820,7752
8109800110,20140801T000000,717550,3,3.5,2840,4468,3,0,0,3,10,2840,0,2006,0,98052,47.7069,-122.117,3040,5400
5422560900,20140807T000000,450000,3,2.25,1960,6500,2,0,0,4,8,1960,0,1977,0,98052,47.6642,-122.129,1860,6160
3332000195,20140924T000000,167500,3,1,760,3090,1,0,0,2,5,760,0,1903,0,98118,47.5513,-122.275,1020,5356
8651600110,20150421T000000,939000,4,2.25,2240,9684,2,0,0,4,9,2240,0,1970,0,98040,47.5489,-122.225,2440,9618
7902200015,20150429T000000,700000,3,1.75,1820,15570,1,0,2,3,8,1820,0,1948,0,98146,47.5068,-122.386,2490,9480
3523089019,20140519T000000,480000,4,3.5,3370,435600,2,0,3,3,9,3370,0,2005,0,98045,47.4398,-121.738,2790,114868
8827900015,20140829T000000,501000,3,1,1160,4360,1,0,0,4,8,1160,0,1929,0,98105,47.6718,-122.291,1810,4360
9237800100,20150204T000000,580000,3,2.25,1640,8625,1,0,0,3,8,1320,320,1987,0,98052,47.6772,-122.153,1770,9476
1221059176,20150311T000000,353000,4,2.75,2200,268329,1,0,0,3,7,1410,790,1989,0,98092,47.3224,-122.122,2240,58806
7549802600,20140528T000000,335000,4,2,1480,3132,1,0,0,5,6,740,740,1910,0,98108,47.55,-122.312,1480,6420
4112100165,20150317T000000,475000,3,3,2010,2554,2,0,0,3,7,1860,150,2001,0,98118,47.5525,-122.269,1370,5100
7518506595,20140826T000000,660000,3,2,2880,5100,1.5,0,0,4,7,2080,800,1926,0,98117,47.6805,-122.385,1820,5100
3821000100,20150320T000000,249950,4,1.75,1620,10530,1,0,0,3,7,1620,0,1968,0,98030,47.3808,-122.211,1890,9975
1492800296,20140703T000000,575000,3,1.75,1530,6743,1,0,0,3,7,1410,120,1955,0,98116,47.5745,-122.396,2040,6000
7855900110,20140718T000000,1.08889e+006,4,2.75,3460,11350,1,0,4,4,9,1780,1680,1974,0,98006,47.568,-122.153,3200,13874
7853290090,20141118T000000,515000,4,2.5,2890,7306,2,0,0,3,7,2890,0,2006,0,98065,47.5447,-121.883,2850,6687
2025049064,20140915T000000,796000,3,1,1980,3243,1.5,0,0,3,8,1980,0,1912,0,98102,47.6429,-122.327,1380,1249
6046401105,20150423T000000,450000,2,1.5,1450,2550,1,0,0,3,7,820,630,1984,0,98103,47.6911,-122.348,1450,5100
3505100756,20141106T000000,2.05e+006,4,3,4280,18834,1,0,4,5,11,2180,2100,1971,0,98116,47.5811,-122.4,2490,8858
5468730110,20140508T000000,270000,4,2.5,1810,6509,2,0,0,3,7,1810,0,1994,0,98042,47.3531,-122.143,1760,7417
5154200015,20150414T000000,1.705e+006,3,3,2490,27702,2,1,4,3,10,2490,0,2000,0,98116,47.5596,-122.403,2580,12119
9285800590,20150309T000000,565000,3,1,1610,4108,1.5,0,0,5,7,1610,0,1928,0,98126,47.5704,-122.376,1680,4467
2470100110,20140804T000000,5.57e+006,5,5.75,9200,35069,2,0,0,3,13,6200,3000,2001,0,98039,47.6289,-122.233,3560,24345
3295610490,20150504T000000,911000,4,3.25,3526,15958,2,0,0,3,10,3526,0,1997,0,98075,47.567,-122.033,3639,15090
2725069085,20141208T000000,864000,4,2.5,3190,49658,2,0,0,3,10,3190,0,1999,0,98074,47.6216,-122.015,3040,49658
6821600265,20150305T000000,425000,2,1,1270,6000,1,0,0,3,7,1270,0,1939,0,98199,47.6482,-122.393,1770,6000
1471701780,20140814T000000,374950,4,1.5,1970,14490,1.5,0,0,4,7,1970,0,1963,0,98059,47.4612,-122.069,1880,14880
8835900015,20141212T000000,475000,3,1,1600,7161,1,0,0,3,8,1600,0,1953,0,98118,47.5507,-122.261,1760,8280
0826069002,20141029T000000,355000,2,1,1350,368517,1,0,0,3,6,1350,0,1947,0,98077,47.7617,-122.061,2330,104108
4047200265,20140811T000000,325000,2,1,1100,17817,1,0,0,3,7,620,480,1980,0,98019,47.7728,-121.9,1790,20009
2125059013,20150420T000000,1.67e+006,5,3.5,4320,40816,2,0,0,4,11,4320,0,1997,0,98004,47.644,-122.185,4320,44584
5104450690,20140716T000000,320000,4,2.75,2610,9077,1,0,0,4,8,1310,1300,1987,0,98058,47.4612,-122.147,1900,10500
7202260300,20140709T000000,610000,3,2.5,2630,5827,2,0,0,3,8,2630,0,2001,0,98053,47.688,-122.038,2330,4715
4232902615,20150428T000000,819000,3,1,1300,3600,2,0,0,3,7,1300,0,1900,0,98119,47.6345,-122.366,2510,4800
3585900495,20141110T000000,1.25e+006,3,2.5,3670,18505,1,0,4,3,10,2530,1140,1983,0,98177,47.7588,-122.376,2920,20000
3790700110,20141201T000000,225000,4,2.5,1700,6031,2,0,0,3,8,1700,0,1994,0,98030,47.3582,-122.191,1930,6035
2461900375,20150414T000000,685000,4,2.5,2770,6000,2,0,0,3,8,2400,370,1993,0,98136,47.5536,-122.383,2120,6000
8651611690,20140620T000000,812000,3,3.25,3240,8338,2,0,0,3,9,3240,0,2001,0,98074,47.6321,-122.064,3420,8405
2767604252,20150112T000000,344000,1,1.5,760,779,3,0,0,3,8,760,0,2006,0,98107,47.6715,-122.382,1290,1189
1954700615,20141022T000000,825000,4,1.5,2040,6900,2,0,0,3,9,2040,0,1903,0,98112,47.6188,-122.285,3150,8220
6844702690,20150427T000000,476500,3,1,1200,6120,1,0,0,4,7,950,250,1945,0,98115,47.6929,-122.287,1550,6120
2695600195,20141124T000000,379500,2,1,960,5096,1,0,0,5,7,960,0,1949,0,98126,47.5314,-122.378,1760,4488
0426059055,20141003T000000,620000,3,1.75,2410,35236,1,0,0,3,8,2410,0,1980,2001,98072,47.7651,-122.166,2110,16980
1769600147,20140731T000000,477590,3,3.25,2260,7701,2,0,0,3,8,1760,500,2000,0,98146,47.5053,-122.377,1880,7529
9268200300,20140520T000000,490000,3,1,1910,8190,1,0,0,4,7,1010,900,1946,0,98117,47.697,-122.365,1600,5042
9828702262,20140724T000000,500000,3,2.25,1360,1236,2,0,0,3,8,1140,220,2006,0,98112,47.6198,-122.299,1620,1231
4385700735,20150311T000000,790000,2,1.5,1940,4400,1,0,0,3,7,970,970,1923,0,98112,47.6371,-122.279,1480,3080
6848200018,20140528T000000,840000,4,2.75,3040,2800,2,0,0,3,9,2100,940,1906,2014,98102,47.6245,-122.327,1260,2178
3023049256,20140604T000000,390000,3,1,1240,11108,1,0,0,4,7,1240,0,1952,0,98166,47.4465,-122.354,2220,16533
4019301500,20140828T000000,507000,3,2.25,2210,11585,1,0,0,4,7,1510,700,1958,0,98155,47.7574,-122.279,1870,14092
0402000115,20141122T000000,263500,3,1.75,1540,6273,1,0,0,4,6,770,770,1951,0,98118,47.5305,-122.277,1140,5512
9206950110,20140712T000000,369000,3,2.5,1320,1683,2,0,0,3,8,1270,50,2004,0,98106,47.5357,-122.365,1320,2206
7137960110,20150306T000000,284000,4,3,2040,7145,1,0,0,3,8,1490,550,1994,0,98092,47.3275,-122.171,1940,7145
0546000820,20141110T000000,415000,2,1,980,4108,1,0,0,3,7,980,0,1947,0,98117,47.687,-122.381,1500,4046
3330500705,20140515T000000,197500,3,1,980,3090,1.5,0,0,3,6,980,0,1903,0,98118,47.5525,-122.277,980,3090
1454600266,20141027T000000,925000,4,3.75,4420,9492,2,0,1,3,9,3420,1000,1962,2005,98125,47.7211,-122.283,2880,9900
3335000025,20141112T000000,468000,3,2,1570,6300,1,0,0,3,7,820,750,1953,2005,98118,47.5565,-122.275,1510,4281
1454100056,20140715T000000,355000,3,1,1600,5001,1.5,0,0,5,6,1080,520,1930,0,98125,47.7232,-122.289,1340,5001
5035300090,20140812T000000,639000,4,1.75,1830,6000,1,0,0,4,7,930,900,1939,0,98199,47.6536,-122.41,1540,6000
5701700011,20140523T000000,1.05e+006,3,4,4380,42769,2,0,0,5,11,4380,0,1983,0,98052,47.7167,-122.109,3630,35425
3629970930,20141111T000000,670000,3,3,2980,3730,2,0,0,3,9,2980,0,2005,0,98029,47.5533,-121.995,2710,3640
7017200110,20141028T000000,400000,3,1,1690,6658,1,0,0,3,7,1690,0,1942,1982,98133,47.7099,-122.35,1080,5925
4054500590,20140626T000000,910000,4,3.5,4040,50479,2,0,0,3,11,4040,0,1987,0,98077,47.7196,-122.048,3770,40899
2126059048,20150402T000000,294000,3,1,1250,9427,1,0,0,3,6,1250,0,1931,0,98034,47.7254,-122.175,1590,8250
0984200590,20150310T000000,315001,3,1.75,1500,10230,1,0,0,2,7,1500,0,1968,0,98058,47.4349,-122.168,1770,8374
0007600057,20140805T000000,520000,3,2,1410,2700,2,0,0,4,7,1410,0,1902,0,98122,47.6029,-122.302,1750,4000
2919701944,20141010T000000,474000,3,1,1140,4560,1,0,0,4,6,770,370,1944,0,98117,47.6889,-122.362,1340,3980
1122069019,20140826T000000,728000,4,3.5,3490,87497,2,0,0,3,9,3490,0,2001,0,98038,47.4028,-122.002,2400,55657
1565950090,20150305T000000,308000,4,2.5,2020,7277,2,0,0,3,8,2020,0,1993,0,98055,47.4318,-122.19,2820,7284
1724069059,20140524T000000,2e+006,5,4,4580,4443,3,1,4,3,10,4580,0,2004,0,98075,47.5682,-122.059,2710,4443
7849200945,20150401T000000,306500,2,1.75,1310,10200,1,0,0,4,6,1310,0,1947,0,98065,47.5231,-121.82,1500,7200
2397101270,20150126T000000,716000,3,2,1420,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600
2726059100,20140909T000000,950000,4,3,2980,44431,2,0,0,2,10,2640,340,1981,0,98034,47.7154,-122.161,2010,7332
7202331500,20140829T000000,673200,5,3,4180,8561,2,0,0,3,7,4180,0,2003,0,98053,47.6833,-122.04,3425,6591
0439000090,20150323T000000,564500,4,2.25,1950,6000,1,0,0,3,7,1350,600,1961,0,98115,47.6909,-122.301,1980,6000
1723049567,20140730T000000,150000,3,1,1320,24684,1,0,0,3,7,1320,0,1979,0,98168,47.4771,-122.322,1120,21214
0621069039,20150220T000000,327000,4,2.25,1620,106722,1,0,0,3,8,1200,420,1980,0,98042,47.3394,-122.091,1620,38400
6806300750,20150318T000000,444900,4,2.5,3120,7448,2,0,0,3,9,3120,0,1998,0,98042,47.3645,-122.126,2980,8102
1898900100,20140722T000000,305000,4,2.5,2100,14773,2,0,0,3,8,2100,0,1998,0,98023,47.3045,-122.391,2370,15440
8818900300,20141002T000000,618000,4,1,1260,4080,1,0,0,4,7,1260,0,1911,0,98105,47.6644,-122.324,1340,4080
9264910900,20141117T000000,295500,4,2.5,2830,7350,1,0,0,3,8,1690,1140,1982,0,98023,47.3088,-122.341,2350,7768
3223039013,20140718T000000,567035,3,2,2064,46173,2,0,0,5,7,2064,0,1903,0,98070,47.4469,-122.455,1640,21780
5561300750,20140725T000000,518000,4,2.25,2640,34870,1,0,0,3,8,1770,870,1977,0,98027,47.4688,-122.009,2500,35580
9407111220,20150504T000000,303000,2,1,1020,9200,1,0,0,3,7,1020,0,1978,0,98045,47.4461,-121.769,1520,9600
1332200110,20140708T000000,300000,4,2.5,2200,8065,2,0,0,3,7,2200,0,1998,0,98031,47.4042,-122.213,2641,8535
2207200820,20141015T000000,413107,3,1.5,1420,7520,1,0,0,4,7,1420,0,1956,0,98007,47.601,-122.134,2000,7520
3362400615,20140820T000000,400000,3,1,1350,3090,1.5,0,0,5,6,1350,0,1914,0,98103,47.682,-122.348,1350,3090
3013300017,20150408T000000,535000,3,1,1290,6859,1,0,0,4,7,1290,0,1941,0,98136,47.5317,-122.387,1560,6369
