id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3579700015,20150227.0,295000,4,1.75,1400,11934,1,0,0,3,7,1050,350,1961,0,98028,47.7346,-122.244,2080,10400
9521101015,20140626.0,725000,6,3,3110,5000,1.5,0,0,5,7,1810,1300,1921,0,98103,47.6631,-122.348,1600,4000
1036400110,20140702.0,605000,3,2.25,2080,12134,1,0,0,4,8,1530,550,1973,0,98052,47.6315,-122.102,2320,12400
9547205225,20140814.0,540000,4,1.75,1630,6120,1,0,0,5,7,980,650,1918,0,98115,47.6821,-122.31,1630,4080
7631800025,20140606.0,1.035e+006,4,3.25,3450,11240,2,0,3,4,10,2430,1020,1960,2001,98166,47.4556,-122.372,2412,19499
7226000110,20140726.0,205000,2,1,900,4397,1,0,0,3,6,900,0,1918,0,98055,47.4851,-122.205,1430,4500
2025049006,20141112.0,750000,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056
3205100110,20150421.0,379600,3,1.75,1270,12420,1,0,0,4,7,1270,0,1962,0,98056,47.5387,-122.179,1560,9910
3313600266,20150213.0,190000,3,1,1180,8775,1,0,0,3,7,1180,0,1966,0,98002,47.2848,-122.223,1300,8100
5101407305,20141218.0,319000,2,1,750,6380,1,0,0,3,7,750,0,1949,0,98125,47.7033,-122.308,1690,6495
1954430190,20140808.0,528000,4,2.75,2050,7171,1,0,0,3,8,1540,510,1988,0,98074,47.6194,-122.042,1960,7110
4292300010,20140527.0,405000,3,1.75,1980,8100,1,0,0,4,7,1310,670,1949,0,98133,47.7353,-122.331,1450,8212
8929000170,20140616.0,357186,2,1.75,1210,1040,2,0,0,3,8,1210,0,2014,0,98029,47.5519,-121.999,1210,1090
2011400019,20141230.0,260000,5,2.5,2580,11250,1,0,0,3,7,1410,1170,1964,0,98198,47.397,-122.313,2240,11780
8078370010,20150218.0,470000,4,2.5,2320,12042,1,0,0,4,7,1320,1000,1975,0,98072,47.763,-122.16,2160,7054
0723069049,20140724.0,379000,5,2.75,3000,25175,1,0,0,4,7,1500,1500,1961,0,98027,47.497,-122.088,2170,40523
8097000380,20140818.0,339900,3,2.5,2420,7423,2,0,0,3,8,2420,0,1990,0,98092,47.3199,-122.186,2260,7629
1545801630,20140721.0,233000,3,2,1350,7686,1,0,0,3,7,1350,0,1989,0,98038,47.3609,-122.053,1470,7686
2731600080,20150422.0,454000,5,2.25,2550,9200,1,0,0,4,8,1580,970,1975,0,98166,47.4673,-122.363,2090,9200
1524079093,20140827.0,275000,3,1.75,1300,20700,1,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638
1524079093,20150318.0,369500,3,1.75,1300,20700,1,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638
0446000190,20141208.0,849000,5,3.25,2450,6534,2,0,0,3,8,1770,680,1951,2014,98115,47.688,-122.281,1620,6534
3629921060,20140715.0,825000,5,2.5,2890,5110,2,0,2,3,9,2890,0,2003,0,98029,47.5453,-121.995,3010,5110
7140200380,20141030.0,275000,3,2,1910,8050,1,0,0,4,7,1000,910,1980,0,98030,47.37,-122.17,1780,7344
8856700190,20150423.0,721000,3,2.25,2040,18360,2,0,0,4,8,2040,0,1983,0,98052,47.6976,-122.137,2590,21315
2212900470,20150211.0,186000,3,1,1200,10080,1,0,0,4,7,1200,0,1969,0,98042,47.3261,-122.135,1230,9800
0339600460,20141017.0,419500,3,2.5,1360,3188,2,0,0,3,7,1360,0,1986,0,98052,47.6831,-122.096,1090,3188
0121029034,20140624.0,549000,2,1,2034,13392,1,1,4,5,7,1159,875,1947,0,98070,47.3312,-122.503,1156,15961
9407111100,20150422.0,220650,2,1.75,1460,10500,1,0,0,3,7,1460,0,1980,0,98045,47.4461,-121.768,1340,9600
9290850950,20141218.0,895000,4,2.5,3480,38985,2,0,0,3,10,3480,0,1989,0,98053,47.6895,-122.052,3630,36290
3421069120,20150219.0,329999,3,2.75,3360,41250,1,0,0,4,7,1820,1540,1988,0,98022,47.2604,-122.023,2580,98881
5035300255,20150414.0,450000,2,1.75,2130,6574,1,0,0,3,8,1500,630,1946,0,98199,47.6529,-122.411,2130,6275
6204400130,20140718.0,395000,3,1.75,1620,8085,1,0,0,3,7,1210,410,1976,0,98011,47.7349,-122.197,1700,8085
1036000080,20141009.0,525000,3,1.75,1970,8000,1,0,0,4,8,1970,0,1968,0,98052,47.6324,-122.1,1910,8000
6205500280,20150421.0,576000,3,1.75,1500,13891,1,0,0,4,7,1500,0,1951,0,98005,47.5866,-122.175,2020,13891
3342102880,20140811.0,464000,3,2.5,2460,5400,1,0,0,4,8,1520,940,2001,0,98056,47.5231,-122.202,1745,5400
3300790670,20140620.0,280000,3,2,1470,8089,1,0,0,3,7,1470,0,1987,0,98198,47.3878,-122.316,1530,7721
1965200010,20141110.0,600000,2,1,1110,3500,1.5,0,0,3,6,970,140,1912,0,98102,47.6453,-122.327,1884,1778
8128700005,20141119.0,249000,4,1,1200,7552,1,0,0,3,6,1060,140,1919,0,98126,47.5317,-122.37,1580,7680
6671900130,20141216.0,370000,4,2.75,2200,5207,1,0,0,5,7,1120,1080,1951,0,98133,47.74,-122.343,1210,6008
4221250010,20150414.0,643000,4,2.5,2518,4663,2,0,0,3,8,2518,0,2005,0,98075,47.5894,-122.017,2280,4525
5412300130,20141119.0,250000,3,2,1430,7280,1,0,0,3,7,990,440,1980,0,98030,47.3742,-122.18,1430,7280
3834500417,20140809.0,469950,3,3.25,1760,1778,3,0,0,3,8,1760,0,2008,0,98125,47.7201,-122.301,1520,1615
6430500293,20141112.0,395000,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,0,98103,47.6897,-122.354,1160,4080
9542300430,20150331.0,833000,4,1.75,2260,12238,1,0,0,3,9,2260,0,1967,0,98005,47.5976,-122.178,2430,10204
3797000680,20141125.0,549000,3,2,1340,3000,2,0,0,5,7,1340,0,1905,0,98103,47.6857,-122.349,1120,3000
3991400080,20141216.0,499900,3,1.75,2430,8820,1,0,2,3,8,1630,800,1977,0,98178,47.4972,-122.233,2390,10050
3924500130,20150506.0,460000,2,2.5,1880,40575,1,0,0,3,9,1880,0,1987,0,98024,47.5614,-121.899,1930,32935
2771604640,20150313.0,700000,4,1.5,2470,6000,1.5,0,0,3,7,1480,990,1940,0,98199,47.6365,-122.391,2140,4000
3904910050,20141023.0,515000,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,0,98029,47.5688,-122.019,1900,5893
7856620050,20150225.0,822000,3,2,2410,13300,2,0,0,3,9,1840,570,1985,0,98006,47.5632,-122.148,2930,10900
9264920250,20140710.0,290256,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,0,98023,47.3136,-122.344,2340,7885
1592000250,20141013.0,623000,4,2.75,2300,12633,2,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246
3333002790,20150123.0,243500,2,1,900,5016,1,0,0,3,6,900,0,1948,0,98118,47.542,-122.282,1420,5184
0224069145,20150401.0,650000,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677
4100000050,20141030.0,813000,3,1.75,2080,11866,1,0,0,3,8,2080,0,1960,0,98005,47.5872,-122.173,2240,10696
1868900675,20140912.0,895000,4,2.75,2640,4000,2,0,0,5,8,1730,910,1925,0,98115,47.6727,-122.297,1530,3740
0923049323,20140714.0,239000,4,1,1280,8316,1,0,0,3,6,1280,0,1950,0,98168,47.4989,-122.302,1310,7830
0418000010,20150422.0,227450,2,1,660,6509,1,0,0,4,5,660,0,1952,0,98056,47.4938,-122.171,970,5713
0031200020,20150319.0,1.038e+006,5,2.75,3050,8904,1,0,0,4,8,1650,1400,1956,0,98040,47.5709,-122.214,2920,8904
0236500010,20141209.0,220000,3,1.75,1650,8850,1,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800
8929000050,20140904.0,439990,4,2.5,1540,1994,2,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689
8856920250,20140530.0,349900,3,2.5,2200,7278,2,0,0,3,8,2200,0,1990,0,98058,47.4624,-122.132,2190,8580
1126059007,20150323.0,865000,3,2.25,2670,150270,2,0,0,3,9,2670,0,1985,0,98072,47.7601,-122.134,3080,81054
0121059007,20140808.0,210000,4,1,1200,43560,1,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450
2896600020,20150325.0,460000,3,1.75,1520,7700,1,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674
7754900280,20140623.0,322200,4,2.25,2010,19000,2,0,0,4,8,2010,0,1975,0,98042,47.3734,-122.119,1950,19626
7519000585,20150311.0,520000,2,1,1250,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708
5711200170,20140523.0,535000,3,2.5,2210,7620,2,0,0,3,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440
1432400525,20150306.0,195000,3,1.5,1430,7560,1,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560
7697800170,20150428.0,270000,3,1.75,1800,9314,2,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658
6632900574,20140806.0,367500,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800
6632900574,20150225.0,595000,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800
8643200020,20140506.0,407000,4,2.25,2810,23400,1,0,1,3,7,1710,1100,1958,0,98198,47.395,-122.311,1860,14900
0322069153,20140827.0,364250,3,2.5,2280,213879,2,0,0,3,8,2280,0,1994,0,98038,47.4213,-122.033,2380,178160
1853200080,20140619.0,350000,2,1,1620,9205,1,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469
8651400680,20140813.0,179000,3,1,920,5200,1,0,0,4,6,920,0,1969,0,98042,47.3603,-122.085,920,5200
3629920630,20150325.0,638000,3,2.5,2170,5000,2,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.996,2170,5000
3670500605,20140908.0,200000,3,1,1010,8108,1,0,0,3,7,1010,0,1955,0,98155,47.735,-122.309,1110,8108
2423069120,20140508.0,295000,2,1.75,2200,89298,1,0,0,3,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298
3334000050,20140721.0,425000,2,1,1150,6835,1,0,1,3,7,1010,140,1922,0,98118,47.5567,-122.273,1150,6561
4078300050,20150504.0,780000,3,2.75,2910,3094,2,0,2,5,7,2010,900,1939,0,98125,47.7071,-122.276,2400,7530
3764800630,20140825.0,290000,3,1.5,1310,8100,1,0,0,3,7,1310,0,1965,0,98034,47.7328,-122.201,1330,8100
1923000050,20150330.0,1.25e+006,5,3.25,3930,12719,2,0,2,4,10,2540,1390,1974,0,98040,47.5631,-122.213,3600,15909
0538000440,20150501.0,325000,3,2.5,1580,4698,2,0,0,3,7,1580,0,1998,0,98038,47.3539,-122.025,2070,4698
6065300840,20150501.0,2.85e+006,4,4,5040,17208,1,0,0,5,10,2870,2170,1976,0,98006,47.5701,-122.188,4050,18647
9151600541,20140508.0,719000,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,98116,47.5841,-122.383,2140,7200
1672000170,20140908.0,575000,3,1.75,1890,11141,1,0,0,4,8,1890,0,1968,0,98006,47.5697,-122.163,2720,11144
7501000080,20141121.0,845800,4,3.5,3020,12750,2,0,0,3,10,3020,0,1990,0,98033,47.6524,-122.184,3120,14351
3500100078,20140611.0,352500,3,1.75,1170,8182,1,0,0,3,7,1170,0,1962,0,98155,47.7368,-122.298,1610,8183
2013300050,20140711.0,258000,3,2,1680,19978,1,0,0,3,6,880,800,1948,0,98198,47.3924,-122.308,2150,11588
1330910280,20150427.0,864000,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,0,98053,47.655,-122.029,2830,88256
4385701440,20140926.0,765000,2,1.75,1660,4000,1,0,0,3,7,990,670,1940,0,98112,47.6394,-122.28,2070,4000
1310440280,20140710.0,426500,4,2.5,2700,6515,2,0,0,3,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710
2231000020,20140812.0,432500,3,2.5,1930,7120,1,0,0,4,7,1420,510,1961,0,98133,47.7715,-122.34,1600,8352
3224510080,20141120.0,805000,4,3,3350,23781,1,0,0,4,9,2020,1330,1979,0,98006,47.56,-122.132,2870,12036
9328500680,20150202.0,540400,4,1.75,1680,6758,1,0,0,3,8,1680,0,1974,0,98008,47.641,-122.113,1910,7000
3295730050,20141001.0,569000,3,2.5,2150,8060,2,0,0,3,8,2150,0,1995,0,98033,47.6952,-122.188,2150,7172
2154550020,20141111.0,250000,3,2.5,1790,6191,2,0,0,3,8,1790,0,1992,0,98031,47.4102,-122.195,1790,6758
3080000005,20150417.0,181000,2,1,1310,4000,1,0,0,3,7,950,360,1942,0,98144,47.5798,-122.306,1310,4000
5739600427,20150311.0,725000,3,1.75,1630,9000,1,0,0,3,7,960,670,1955,0,98004,47.6023,-122.205,1880,9000
3905030480,20140617.0,536000,4,2.25,1990,5948,2,0,0,3,8,1990,0,1991,0,98029,47.5712,-121.995,2150,6459
2923049372,20140506.0,362000,3,2.25,1640,14374,1,0,0,4,7,1140,500,1963,0,98148,47.4476,-122.332,2020,10500
3101500010,20150420.0,320000,2,1,950,4000,1,0,0,3,6,950,0,1910,0,98144,47.5728,-122.312,1480,4000
3424069145,20140925.0,343000,3,1,1400,5662,1.5,0,0,5,5,1400,0,1920,0,98027,47.5271,-122.036,1250,14375
4027700321,20141028.0,420000,3,1.75,2390,11242,1,0,0,3,7,1290,1100,1959,0,98155,47.7759,-122.272,2270,9650
1041440050,20150428.0,359950,5,2.75,2844,3990,2,0,0,3,8,2844,0,2013,0,98092,47.3259,-122.167,2273,3900
1626069178,20140910.0,535000,4,2.5,2200,110642,1,0,0,5,7,1330,870,1979,0,98077,47.7409,-122.052,2290,51400
3391900130,20140903.0,258750,4,2,2300,8400,1,0,0,4,6,1150,1150,1962,0,98003,47.3282,-122.332,1230,8400
2597710050,20140624.0,349950,4,2.5,2090,5289,2,0,0,3,8,2090,0,1989,0,98058,47.4289,-122.164,2080,7109
1423800380,20150312.0,309950,4,1.75,1450,10074,1,0,0,4,7,1450,0,1966,0,98058,47.4546,-122.182,1340,8023
3578401060,20141216.0,345000,3,2.25,1920,9672,2,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125
8564600080,20141106.0,395000,3,2,1590,10229,1,0,0,3,7,1590,0,1966,0,98034,47.7239,-122.227,1320,10222
1448800010,20140901.0,289950,3,2.25,1740,9370,1,0,0,3,7,1390,350,1992,0,98198,47.391,-122.316,1740,7555
1526079026,20140813.0,487500,5,3.5,3530,218472,2,0,0,3,7,2380,1150,1999,0,98019,47.7309,-121.905,2110,211404
1937300280,20141030.0,404500,2,1,1270,3700,1.5,0,0,3,7,1270,0,1909,0,98144,47.5949,-122.307,1980,3200
4139490190,20140711.0,1.5e+006,4,3.5,4410,12426,2,0,2,3,12,3420,990,1996,0,98006,47.5518,-122.107,4090,12127
0475000190,20150109.0,465000,3,2.25,1450,1540,2,0,0,3,8,1180,270,2005,0,98107,47.6685,-122.365,1450,1540
7893202340,20140721.0,335000,4,2.25,2280,7500,1,0,0,4,7,1140,1140,1963,0,98198,47.4182,-122.332,1660,8000
1954440050,20140725.0,550000,4,2.5,2050,8683,2,0,0,3,8,2050,0,1987,0,98074,47.62,-122.043,2010,8744
4167800130,20150501.0,310000,5,2.25,2600,9600,1,0,2,4,8,1810,790,1969,0,98023,47.3257,-122.365,2070,9660
7522500020,20140527.0,730001,3,2,1840,4750,1,0,0,5,7,1010,830,1951,0,98117,47.6862,-122.395,1760,5510
3276930050,20140728.0,699950,3,2.5,3370,36218,2,0,0,4,9,3370,0,1988,0,98075,47.5855,-121.987,2980,31793
7200001259,20150501.0,570000,3,1.75,2390,9000,1,0,0,3,8,1500,890,1975,0,98052,47.6809,-122.113,2040,9000
4127000095,20141029.0,653000,3,2,2680,8429,1,0,0,4,9,1880,800,1950,1991,98038,47.372,-122.036,1570,8640
3361401025,20141126.0,207000,2,1,1130,8160,1,0,0,4,6,1130,0,1952,0,98168,47.4997,-122.317,1060,6120
1250203860,20141030.0,759000,3,2,2260,7200,1,0,3,3,7,1130,1130,1941,0,98144,47.5886,-122.288,2260,6000
2386000170,20150326.0,970000,4,2.75,4430,74358,2,0,0,3,10,4430,0,1990,0,98053,47.6392,-121.988,3820,80875
5702500050,20141104.0,280000,1,0,600,24501,1,0,0,2,3,600,0,1950,0,98045,47.5316,-121.749,990,22549
8857310010,20141219.0,268500,2,1.5,1290,1749,1,0,0,3,8,660,630,1969,0,98008,47.6118,-122.116,1860,1749
7818700480,20150409.0,314200,1,1,610,6000,1,0,0,4,5,610,0,1918,0,98117,47.6911,-122.367,970,5000
3303980500,20140905.0,1.029e+006,4,3.25,3780,11200,2,0,0,3,11,3780,0,2002,0,98059,47.521,-122.15,3720,11813
7626200305,20141022.0,575000,3,2,1800,5000,2,0,0,5,7,1600,200,1925,0,98136,47.5447,-122.389,1640,5000
0624110920,20140725.0,762500,3,2.25,3330,15258,2,0,0,3,10,3330,0,1986,0,98077,47.7262,-122.06,3360,14850
2911700020,20140721.0,1.476e+006,3,2.25,4470,22518,2,0,2,3,9,3240,1230,1953,2004,98006,47.574,-122.18,2930,21837
0291300170,20140509.0,387000,3,2.25,1445,1606,2,0,0,3,7,1300,145,2003,0,98027,47.5348,-122.072,1410,1286
0461004095,20140721.0,514000,3,1.75,1620,5000,1,0,0,3,7,920,700,1954,0,98117,47.681,-122.372,1610,5000
9547201850,20140723.0,420000,2,1.75,1060,4182,2,0,0,3,7,1060,0,1977,0,98115,47.6787,-122.308,1760,4590
7942100290,20140910.0,199000,3,1.75,1050,9871,1,0,0,5,7,1050,0,1968,0,98042,47.3816,-122.087,1300,10794
2571910420,20140819.0,320000,4,2.5,2050,8424,2,0,0,4,8,2050,0,1993,0,98022,47.196,-122.011,1970,8448
3328500250,20140502.0,285000,4,2.5,2200,9397,2,0,0,3,8,2200,0,1987,0,98001,47.3406,-122.269,2310,9176
5379800500,20140930.0,255000,3,1.5,910,25500,1,0,0,3,5,910,0,1943,0,98188,47.4565,-122.276,1580,10019
3723800415,20141015.0,425000,2,2,1440,6677,1,0,0,3,7,870,570,1952,0,98118,47.5513,-122.264,2020,7642
2953000250,20140731.0,275000,3,1.5,1900,9737,1,0,0,4,7,1200,700,1968,0,98031,47.4125,-122.207,1670,9737
3820350050,20141024.0,330000,4,2.5,1820,3905,2,0,0,3,7,1820,0,2001,0,98019,47.7346,-121.985,1820,3863
2316400285,20150513.0,495000,4,3.5,2490,18042,2,0,0,3,8,2490,0,2003,0,98070,47.4161,-122.441,1960,21107
3530500010,20140930.0,176000,2,1,920,2332,1,0,0,4,8,920,0,1980,0,98198,47.3779,-122.32,1310,2853
3298700840,20140821.0,263500,2,1,750,4515,1,0,0,3,6,750,0,1942,0,98106,47.5198,-122.351,1020,5000
1402950190,20140916.0,321000,4,2.5,2430,5366,2,0,0,3,8,2430,0,2002,0,98092,47.3352,-122.19,2100,5414
0937000280,20150220.0,199000,4,1,1280,10521,1.5,0,0,3,7,1280,0,1960,0,98198,47.4215,-122.289,1540,9384
8820900670,20140623.0,399950,3,1.75,1560,5223,1,0,0,4,7,810,750,1940,0,98125,47.7175,-122.288,1440,8491
8651730290,20140805.0,445000,4,3.25,1960,7200,2,0,0,3,7,1960,0,1979,0,98034,47.7291,-122.218,1980,7529
5062300280,20150416.0,150000,3,1,890,6488,1.5,0,0,3,5,890,0,1928,0,98014,47.7087,-121.352,1330,16250
8857640170,20150506.0,533000,4,2.5,2830,6536,2,0,0,3,8,2830,0,2003,0,98038,47.3888,-122.032,2830,6872
1233100642,20140722.0,495000,3,1.5,2240,13288,1,0,0,3,7,2240,0,1953,0,98033,47.6762,-122.17,2150,9900
9485940290,20150512.0,464950,4,2.25,2350,36116,1,0,0,4,9,2350,0,1983,0,98042,47.3533,-122.082,2580,36116
7611200086,20140602.0,686000,3,1.5,1840,9990,2,0,0,5,8,1840,0,1961,0,98177,47.7145,-122.369,2100,12474
6071200545,20140505.0,541125,5,2.75,2740,8426,1,0,0,4,8,1370,1370,1960,0,98006,47.5563,-122.184,2020,8783
0326049024,20150410.0,603000,4,2.25,2370,11310,1,0,0,3,8,1550,820,1968,0,98155,47.7684,-122.289,1890,8621
0923000280,20140722.0,699000,3,2.5,2580,8154,1,0,0,3,10,2090,490,1956,1997,98177,47.7259,-122.361,1660,8155
1829300130,20140717.0,795000,4,2.5,3160,16564,2,0,0,3,10,3160,0,1987,0,98074,47.6365,-122.04,3160,12415
0323059167,20140723.0,259000,2,1,1210,17389,1,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148,2140,14419
7878400022,20150506.0,390000,4,2.25,3060,7920,1,0,0,3,7,1530,1530,1965,0,98178,47.4879,-122.245,1850,7800
1727500010,20150107.0,354000,3,1.75,1340,6300,1,0,0,3,7,1340,0,1972,0,98034,47.7186,-122.218,1780,7200
6705850020,20150401.0,740000,4,2.5,3030,8335,2,0,0,3,10,3030,0,1992,0,98075,47.578,-122.056,2850,8678
7308600050,20140909.0,738515,5,2.75,3360,9200,2,0,0,3,9,3360,0,2014,0,98011,47.7754,-122.173,3360,9713
1898600050,20140722.0,257500,4,1.5,1360,9323,1,0,0,4,7,1360,0,1968,0,98023,47.3168,-122.401,1180,9611
0040000235,20150414.0,380000,5,2.5,2130,8428,2,0,0,3,7,2130,0,2013,0,98168,47.4726,-122.282,1500,11810
5703000050,20140508.0,545000,3,2.25,1780,191228,2,0,2,3,8,1780,0,1988,0,98045,47.4575,-121.748,2440,87120
6071800480,20150327.0,271950,3,1.5,1220,8400,1,0,0,4,7,1220,0,1962,0,98006,47.5467,-122.173,2110,9119
3819800280,20140819.0,400000,2,1,1180,10800,1,0,0,3,7,1180,0,1984,0,98011,47.7273,-122.236,1600,10800
0514500235,20141020.0,411100,3,1.5,1040,10323,1,0,0,4,7,1040,0,1958,0,98005,47.5882,-122.155,1580,7200
7931000066,20141224.0,280000,2,1.75,1960,30144,1,0,0,3,7,980,980,1957,0,98031,47.4234,-122.212,1960,10140
2540820010,20150427.0,750000,4,2.5,2930,8641,2,0,0,3,8,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
8700110020,20140917.0,273000,3,2.5,1650,5994,2,0,0,4,7,1650,0,1989,0,98030,47.3603,-122.19,1930,6666
8068000305,20141104.0,241000,3,1,1150,10000,1,0,0,3,6,1000,150,1951,0,98178,47.5075,-122.262,1340,10000
1762600280,20140714.0,1.2025e+006,3,2.5,3430,28718,1.5,0,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
9320350020,20140630.0,490000,4,3,2330,3497,2,0,0,3,9,1920,410,2003,0,98108,47.554,-122.308,2330,5242
2524049056,20140714.0,950000,3,3.25,3330,15093,2.5,0,0,3,9,3330,0,1988,0,98040,47.5395,-122.242,4340,20031
5112800233,20140909.0,289000,3,1.5,1970,22486,1,0,0,4,6,1970,0,1968,0,98058,47.4511,-122.089,1850,20160
6117502745,20150224.0,430000,2,1.75,1840,14874,1,0,2,3,8,1300,540,1952,0,98166,47.4382,-122.348,2920,15084
1657530010,20150224.0,260000,3,2.5,1600,2244,2,0,0,3,7,1600,0,2005,0,98056,47.4899,-122.164,1600,1700
9828200460,20140627.0,260000,2,1,700,4800,1,0,0,3,7,700,0,1922,0,98122,47.6147,-122.3,1440,4800
6149700380,20150206.0,299900,2,1,810,6150,1,0,0,3,7,810,0,1950,0,98133,47.7289,-122.34,1080,7200
1498301213,20150311.0,384000,3,2.5,1540,1564,2,0,0,3,7,1300,240,1998,0,98144,47.586,-122.313,1540,2875
7229800430,20140723.0,379500,3,2.25,1830,25641,2,0,0,3,8,1830,0,1989,0,98059,47.4786,-122.112,1500,25641
6338000592,20140820.0,565000,3,1.75,1540,4800,1,0,0,4,6,770,770,1925,0,98105,47.67,-122.284,1510,4080
3905080280,20150304.0,529000,3,2.5,1880,4499,2,0,0,3,8,1880,0,1993,0,98029,47.5664,-121.999,2130,5114
1025039145,20140613.0,775000,4,2,3140,10875,1,0,1,3,7,1940,1200,1939,1969,98199,47.6656,-122.406,3300,10080
0492000532,20150222.0,279950,4,2.75,2420,8700,1.5,0,0,4,7,2420,0,1914,0,98002,47.3109,-122.229,1070,4804
7856410020,20150309.0,998160,2,2.5,3010,16050,1,0,3,4,9,1260,1750,1976,0,98006,47.5643,-122.16,3010,11612
9477730080,20141210.0,377000,3,1.75,1680,7389,1,0,0,3,8,1150,530,1979,0,98056,47.5199,-122.184,2100,10348
4139480190,20140916.0,1.153e+006,3,3.25,3780,10623,1,0,1,3,11,2650,1130,1999,0,98006,47.5506,-122.101,3850,11170
2206500430,20140709.0,525000,4,1.75,1710,10440,1,0,0,4,7,1710,0,1955,0,98006,47.5756,-122.158,1480,10440
2113700235,20140512.0,360000,4,2,1730,5500,1,0,0,5,7,1010,720,1943,0,98106,47.5304,-122.353,1080,4900
9412710440,20150422.0,305000,4,2.75,2030,8600,1,0,0,4,7,1230,800,1977,0,98042,47.3942,-122.16,1810,8600
6431500280,20150323.0,393000,2,1,830,5000,1,0,0,4,7,830,0,1921,0,98103,47.6914,-122.352,1110,5000
4365200630,20140716.0,450000,2,2,1900,7740,1,0,0,4,7,1150,750,1923,0,98126,47.5227,-122.372,1140,7740
1240700006,20150511.0,870000,3,2,2320,65340,1.5,0,0,3,9,2320,0,1992,0,98074,47.6106,-122.055,3100,59603
8856960050,20140724.0,318400,4,2.5,1820,6916,2,0,0,3,7,1820,0,1994,0,98038,47.3862,-122.029,1680,6995
4024101478,20150303.0,498500,4,2.5,1910,7172,2,0,0,3,8,1910,0,1993,0,98155,47.7615,-122.309,1630,10127
1839910470,20150408.0,450000,3,1.75,1540,7490,1,0,0,5,7,1540,0,1971,0,98034,47.7222,-122.177,1270,7350
8682290670,20150406.0,745000,2,2.5,2170,7546,1,0,0,3,8,2170,0,2007,0,98053,47.7242,-122.032,2170,7083
7211402115,20140902.0,230000,3,1,1120,7500,1,0,0,3,7,1120,0,1965,0,98146,47.5112,-122.359,1120,5000
0421000430,20150331.0,225000,3,1,960,5512,1,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,5837
7338000950,20141021.0,187000,3,1.5,1280,4452,2,0,0,3,6,1280,0,1985,0,98002,47.3344,-122.216,1070,4366
3126049439,20150109.0,313000,2,1.5,870,747,2,0,0,3,8,800,70,2004,0,98103,47.6967,-122.342,1710,1280
6139100086,20150224.0,350000,3,1,1540,9800,1,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,1560,9450
3830210020,20140729.0,168000,3,1,1200,7210,1,0,0,4,6,1200,0,1977,0,98030,47.3729,-122.183,1200,7650
0776600130,20140502.0,275000,3,1.5,1180,10277,1,0,0,3,6,1180,0,1983,0,98045,47.488,-121.787,1680,11104
8651610660,20150429.0,769000,4,2.5,2440,6733,2,0,0,3,9,2440,0,1999,0,98074,47.6374,-122.064,2570,6496
7347600507,20140623.0,235000,4,1.75,1450,8891,1.5,0,0,3,7,1180,270,1962,0,98168,47.478,-122.278,1450,9013
2138700345,20140818.0,990000,4,2.5,2430,6325,2,0,0,4,8,2020,410,1919,0,98109,47.6413,-122.354,2340,4375
9429000170,20150326.0,617950,4,2.5,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713
0323049148,20141219.0,319000,3,2,1640,9234,1,0,0,5,7,1060,580,1967,0,98118,47.5162,-122.274,2230,10354
